id	1	2	3	4	5	6	7	8	9	10
8759	1	0	0	0	0	1	0	1	1	0
8760	0	1	1	0	1	0	1	0	0	1
8761	0	1	1	1	1	1	0	1	0	1
8762	1	0	0	1	0	0	0	0	1	1
8763	0	1	1	1	1	1	0	0	1	0
8764	0	1	1	1	1	1	1	0	0	1
8765	1	1	0	1	1	1	0	1	0	1
8766	0	1	0	0	0	1	0	1	1	1
8767	1	0	1	0	1	1	1	1	1	0
8768	1	1	0	1	1	1	0	0	1	0
8769	1	0	1	0	1	0	1	1	1	0
8770	1	0	0	0	1	0	1	0	1	0
8771	1	0	0	1	1	1	1	0	1	0
8772	1	1	0	1	0	0	1	0	0	1
8773	1	1	0	1	1	1	1	1	0	1
8774	1	0	1	0	1	1	0	1	1	1
8775	0	0	1	0	0	0	0	0	1	1
8776	1	0	0	1	1	0	0	0	1	1
8777	0	1	0	1	1	0	1	0	1	1
8778	0	0	0	0	1	1	1	0	0	0
8779	0	1	0	0	1	1	0	1	0	0
8780	1	1	1	0	0	0	0	1	1	1
8781	0	1	0	1	0	0	1	0	0	0
8782	0	1	0	1	1	0	1	1	1	1
8783	1	0	0	1	0	1	1	0	1	0
8784	1	1	0	1	1	1	1	1	1	1
8785	1	1	0	1	0	0	0	0	1	0
8786	1	1	1	1	1	1	1	1	1	0
8787	1	1	0	1	1	1	0	0	1	0
8788	0	1	1	0	0	1	0	0	1	1
8789	0	1	0	0	0	1	1	1	0	0
8790	1	1	0	1	0	1	1	0	1	0
8791	1	0	1	0	1	1	1	1	1	0
8792	0	0	1	0	0	0	0	0	1	0
8793	0	1	0	1	1	0	0	1	1	0
8794	0	1	0	1	0	0	0	1	1	0
8795	0	0	1	1	0	0	1	1	1	1
8796	1	1	0	0	1	0	1	1	1	1
8797	1	1	0	1	0	1	1	1	0	1
8798	1	1	0	0	1	1	0	1	1	0
8799	0	1	0	1	0	0	1	0	1	1
8800	1	0	0	1	0	1	0	0	1	0
8801	1	0	0	1	0	1	0	1	1	1
8802	0	1	0	0	0	0	0	0	1	0
8803	1	0	0	1	1	1	0	1	0	0
8804	1	0	1	1	0	1	1	0	0	1
8805	0	1	0	0	1	1	1	1	0	0
8806	1	0	1	0	0	0	0	0	0	0
8807	0	1	0	0	1	0	1	1	0	1
8808	1	0	0	0	1	1	1	1	1	1
8809	1	0	0	0	0	1	0	1	1	1
8810	1	1	1	0	1	0	0	1	0	0
8811	1	0	0	0	0	0	0	1	0	0
8812	1	1	0	1	1	1	0	1	0	1
8813	0	0	0	1	1	1	1	0	1	0
8814	1	0	0	0	1	0	1	1	0	0
8815	0	0	0	1	1	1	0	1	1	0
8816	1	1	1	1	1	0	1	0	1	1
8817	1	0	0	1	1	1	0	0	0	0
8818	1	1	1	1	1	1	0	0	1	1
8819	1	0	0	0	0	0	0	0	1	1
8820	1	1	0	0	1	1	1	0	1	1
8821	0	0	0	1	1	0	1	1	1	1
8822	0	1	0	1	1	1	0	1	1	1
8823	0	1	1	1	0	1	1	1	1	0
8824	1	0	0	0	0	1	0	0	0	0
8825	0	0	0	1	1	0	0	1	1	1
8826	1	0	0	1	0	0	0	1	1	0
8827	0	0	1	1	1	0	0	1	1	1
8828	0	1	1	1	1	0	0	1	1	1
8829	1	1	1	1	1	0	0	0	0	1
8830	0	1	1	0	0	1	0	0	0	0
8831	0	1	0	0	0	0	1	1	0	1
8832	0	1	1	0	0	1	1	1	0	1
8833	0	0	1	1	1	1	1	0	0	0
8834	1	1	1	0	0	1	0	1	0	0
8835	1	0	1	0	0	0	1	0	0	1
8836	1	1	0	1	0	1	1	1	1	0
8837	0	1	0	1	1	1	0	0	1	0
8838	1	1	1	0	0	0	1	0	1	0
8839	1	0	0	0	1	1	0	0	1	0
8840	1	0	1	1	1	1	1	0	0	1
8841	0	0	1	0	1	1	0	0	0	1
8842	0	1	0	1	1	1	1	1	1	0
8843	0	0	1	1	0	1	0	1	1	0
8844	1	0	0	1	0	1	1	0	0	0
8845	0	0	1	1	0	1	1	1	1	1
8846	1	0	1	1	0	1	0	1	0	1
8847	0	0	1	0	0	0	0	1	0	0
8848	1	1	0	0	1	0	1	0	1	0
8849	0	0	0	0	0	1	0	1	1	1
8850	1	1	1	1	1	1	1	0	0	0
8851	0	0	0	1	0	1	1	1	1	1
8852	0	1	0	1	0	0	0	0	0	1
8853	0	1	1	1	1	1	0	1	0	1
8854	1	0	1	0	0	1	1	0	0	1
8855	1	1	1	0	0	0	1	0	1	1
8856	1	0	0	1	1	0	0	1	0	1
8857	1	1	1	0	0	0	1	1	0	0
8858	1	0	0	1	1	0	1	1	0	1
8859	0	0	0	1	0	1	1	0	1	1
8860	0	0	0	1	1	1	1	0	0	1
8861	1	0	1	1	0	1	1	1	0	1
8862	1	0	1	0	1	0	0	1	1	0
8863	0	1	0	1	0	1	0	1	0	1
8864	1	1	0	1	0	1	0	0	0	1
8865	0	0	1	0	1	0	1	0	0	1
8866	1	1	0	1	0	1	1	1	0	0
8867	1	1	1	0	1	0	0	0	0	1
8868	1	0	0	1	0	0	1	1	1	1
8869	1	0	0	0	1	0	1	0	0	0
8870	1	0	0	1	0	1	0	0	1	0
8871	0	1	0	0	1	1	1	1	1	1
8872	1	1	0	1	1	1	0	1	0	0
8873	1	1	0	1	0	0	0	0	1	0
8874	1	0	0	0	0	1	0	0	0	1
8875	0	1	1	1	1	0	0	0	1	0
8876	0	1	1	1	1	1	1	0	0	1
8877	1	1	1	1	0	0	0	0	0	0
8878	0	1	1	1	1	1	0	0	1	0
8879	0	0	0	0	1	0	0	0	1	1
8880	0	1	1	0	0	1	0	1	1	1
8881	0	0	1	0	0	0	1	0	0	0
8882	0	0	1	1	1	1	1	1	0	0
8883	1	1	1	1	1	0	1	1	1	0
8884	1	1	1	0	1	0	0	0	1	1
8885	1	0	1	0	0	0	0	0	0	1
8886	0	0	1	1	0	1	1	1	0	1
8887	1	1	1	1	1	1	1	1	1	0
8888	0	1	1	0	0	0	0	1	0	0
8889	0	1	1	0	1	1	0	0	0	0
8890	1	1	1	0	1	1	1	1	1	0
8891	1	0	1	0	0	0	1	1	0	1
8892	0	1	1	1	0	1	0	1	0	0
8893	1	0	1	1	0	0	1	1	1	1
8894	0	1	1	1	0	1	1	0	0	1
8895	0	1	0	1	1	1	0	0	1	1
8896	1	0	0	0	1	0	1	1	1	0
8897	0	1	1	0	0	0	0	0	0	0
8898	0	1	0	0	0	1	1	1	1	1
8899	0	1	0	1	0	0	0	1	0	0
8900	0	1	0	1	1	0	0	1	0	1
8901	1	1	1	1	0	1	1	0	0	0
8902	0	1	0	1	0	1	1	0	1	0
8903	1	0	1	1	0	0	1	1	0	0
8904	0	0	1	1	0	1	0	0	1	1
8905	1	0	1	1	0	0	1	1	0	0
8906	0	1	1	0	1	1	1	1	0	0
8907	1	0	0	0	1	0	1	0	1	1
8908	1	0	0	1	0	1	1	0	0	0
8909	0	0	1	1	1	1	1	0	0	1
8910	0	1	0	1	0	1	0	0	1	0
8911	0	0	1	0	0	1	0	0	0	1
8912	1	1	1	1	0	1	0	0	0	0
8913	1	0	1	1	1	0	1	0	0	1
8914	1	1	0	1	0	1	0	0	1	1
8915	1	0	0	1	1	0	0	1	1	0
8916	0	0	1	0	0	1	1	1	1	1
8917	1	1	0	0	1	1	1	1	1	1
8918	0	1	1	1	0	0	0	0	0	1
8919	0	0	0	0	1	0	1	1	0	0
8920	1	1	1	1	0	0	0	0	1	1
8921	1	1	1	1	1	1	1	0	1	1
8922	0	1	0	1	0	0	1	0	1	1
8923	0	0	0	1	0	1	0	1	1	0
8924	1	0	0	1	0	1	1	1	1	1
8925	1	0	0	1	1	1	1	0	1	0
8926	1	1	1	1	0	1	1	0	1	0
8927	1	1	0	0	1	1	1	1	1	1
8928	0	1	0	0	1	0	1	1	0	1
8929	1	0	0	1	1	0	0	0	0	0
8930	0	0	1	1	0	0	1	1	0	0
8931	0	1	1	1	0	1	0	0	0	1
8932	0	1	0	1	1	0	1	0	1	1
8933	1	0	0	0	1	0	1	1	1	1
8934	1	0	1	0	0	0	1	0	0	1
8935	0	1	1	0	0	0	0	1	0	1
8936	0	0	0	1	1	1	0	0	0	0
8937	0	1	1	0	0	0	0	1	0	0
8938	1	0	1	1	1	1	0	1	0	0
8939	0	0	0	0	1	1	1	0	0	0
8940	0	0	1	1	1	1	1	1	1	1
8941	0	1	0	0	1	1	0	0	0	0
8942	0	0	0	0	1	1	0	1	1	0
8943	0	0	1	0	1	1	1	1	0	0
8944	1	1	0	1	0	0	1	1	1	0
8945	0	1	1	1	1	0	0	0	1	1
8946	0	0	1	0	0	0	1	0	1	1
8947	0	1	0	1	0	1	1	0	1	0
8948	1	0	0	1	1	1	1	1	0	0
8949	1	1	0	1	0	1	1	1	1	0
8950	1	1	1	1	1	0	0	0	0	0
8951	0	1	0	0	1	1	0	0	0	1
8952	1	0	0	1	1	0	0	1	0	0
8953	0	0	0	1	1	0	0	1	1	0
8954	1	0	0	1	0	1	1	1	0	0
8955	1	1	0	1	1	0	1	1	1	1
8956	1	0	0	0	0	0	1	0	1	0
8957	0	1	0	1	0	1	1	0	0	1
8958	0	0	0	1	0	0	1	1	1	1
8959	1	0	1	1	0	0	0	0	1	1
8960	1	0	0	0	0	1	0	1	0	0
8961	1	0	0	1	1	1	1	1	1	0
8962	1	0	1	0	0	0	0	0	0	1
8963	1	1	0	1	1	0	0	0	1	0
8964	1	1	1	0	0	0	0	0	0	0
8965	0	0	0	1	1	1	0	0	0	1
8966	1	0	1	0	0	1	0	1	0	0
8967	0	0	1	1	1	1	0	0	0	1
8968	1	1	1	1	1	0	1	1	1	0
8969	0	0	1	1	1	1	1	1	1	1
8970	0	0	1	0	1	0	0	1	0	1
8971	1	0	0	1	0	1	1	1	1	1
8972	1	1	0	1	1	0	1	0	0	1
8973	1	1	1	0	0	0	1	0	0	0
8974	1	1	1	1	0	1	1	1	1	1
8975	0	0	1	0	0	1	1	0	1	0
8976	1	1	1	0	0	1	0	1	0	0
8977	0	1	1	1	1	0	0	1	1	1
8978	0	1	0	1	1	1	0	0	1	0
8979	0	1	0	1	1	1	0	0	0	0
8980	0	1	1	1	1	0	1	1	1	0
8981	0	0	1	0	0	0	0	0	1	1
8982	1	1	1	0	0	0	1	1	0	1
8983	1	0	0	0	1	1	1	1	1	0
8984	0	1	0	0	0	0	1	1	0	0
8985	0	0	1	0	0	1	1	0	1	0
8986	1	0	0	1	0	0	1	0	1	0
8987	0	1	0	0	0	0	1	1	0	1
8988	0	0	0	1	1	0	1	1	1	1
8989	1	1	1	0	1	1	0	1	0	0
8990	0	1	0	1	1	1	1	0	0	0
8991	0	1	1	1	0	0	0	1	0	0
8992	0	0	1	1	0	1	0	1	1	1
8993	1	0	0	1	0	0	0	1	1	1
8994	1	1	0	1	0	0	1	1	0	1
8995	0	1	1	1	0	1	0	0	0	1
8996	0	0	0	1	0	1	1	0	1	1
8997	1	0	1	0	1	0	1	0	0	1
8998	0	0	0	1	1	0	0	1	1	0
8999	1	0	0	1	0	0	1	1	0	0
9000	1	0	0	1	0	1	0	0	0	1
9001	0	0	1	0	0	0	1	1	1	0
9002	0	0	0	0	0	0	0	0	1	1
9003	0	0	0	1	0	0	1	0	1	1
9004	1	0	1	0	1	0	0	1	0	1
9005	0	1	0	0	0	1	1	1	1	0
9006	1	1	0	1	1	1	0	0	1	1
9007	0	0	0	0	1	1	0	1	1	0
9008	1	1	1	0	1	0	1	0	1	0
9009	1	0	0	1	0	1	1	0	0	1
9010	1	1	0	1	0	1	0	0	0	0
9011	0	1	1	0	0	0	0	0	1	0
9012	1	1	0	1	0	1	0	0	1	1
9013	0	0	0	0	1	1	0	1	1	1
9014	1	1	1	0	0	1	1	0	0	0
9015	0	0	0	1	0	1	1	0	1	1
9016	0	1	1	0	0	1	1	0	1	1
9017	1	0	0	1	0	0	0	1	1	1
9018	0	0	1	0	1	0	0	0	1	0
9019	1	1	0	0	1	1	0	0	1	1
9020	1	1	1	0	1	0	1	0	1	1
9021	0	1	1	1	0	0	0	0	1	1
9022	1	1	0	1	0	0	0	1	0	1
9023	0	0	0	0	0	0	1	0	1	0
9024	0	0	1	1	1	0	0	0	1	0
9025	1	0	0	1	1	0	0	1	0	1
9026	0	1	1	1	0	1	0	1	1	0
9027	1	1	1	1	0	0	0	1	0	0
9028	1	1	1	0	1	1	0	0	0	0
9029	0	1	1	1	0	1	0	1	0	0
9030	0	0	0	1	0	0	0	0	0	1
9031	1	0	1	1	1	0	0	1	1	0
9032	1	1	0	1	0	0	0	0	1	0
9033	0	1	0	1	1	1	1	1	1	1
9034	1	0	1	1	0	0	1	1	0	0
9035	0	1	0	0	1	0	1	0	1	1
9036	0	0	0	0	0	0	0	0	0	0
9037	0	0	0	0	0	0	0	1	0	1
9038	0	0	0	0	0	1	0	0	1	0
9039	0	1	0	1	0	1	0	0	0	1
9040	0	0	1	0	0	1	0	0	1	0
9041	0	0	1	0	1	0	0	1	0	0
9042	1	0	0	0	1	0	0	1	0	0
9043	1	1	0	1	1	1	0	1	1	1
9044	1	1	1	1	1	0	1	1	0	0
9045	1	0	0	0	1	0	1	0	0	1
9046	0	0	1	0	0	0	0	1	0	1
9047	0	0	0	0	1	0	1	0	0	0
9048	0	0	0	1	0	0	0	1	0	0
9049	1	0	1	1	0	0	0	1	0	0
9050	0	1	0	0	0	0	1	1	1	0
9051	1	0	1	1	1	0	1	0	0	0
9052	1	0	1	0	0	0	0	0	0	1
9053	1	0	0	0	0	1	1	0	1	0
9054	0	0	0	0	1	0	1	1	1	0
9055	0	1	1	1	1	0	0	0	1	1
9056	0	0	1	0	1	1	1	1	0	0
9057	1	1	1	0	1	0	0	0	1	0
9058	1	1	0	0	0	1	1	0	0	0
9059	0	0	1	1	1	0	1	1	1	1
9060	1	1	1	0	0	0	1	1	1	1
9061	1	1	0	0	0	0	0	0	0	0
9062	0	0	0	0	0	1	0	1	1	1
9063	1	1	1	0	0	0	1	1	0	1
9064	0	0	1	1	1	1	0	1	1	1
9065	0	0	0	1	1	1	0	1	1	0
9066	1	1	1	0	0	0	1	1	0	0
9067	0	0	1	0	0	1	0	1	0	1
9068	0	0	0	0	1	0	1	0	1	0
9069	1	0	1	0	0	1	1	0	1	1
9070	0	1	1	0	1	0	0	1	1	0
9071	1	1	0	0	1	1	0	1	0	0
9072	0	1	0	1	0	0	1	1	1	1
9073	1	1	0	1	1	1	1	1	0	1
9074	0	1	0	1	1	0	1	1	0	1
9075	1	0	0	1	0	1	1	1	0	1
9076	1	1	1	0	0	0	1	0	1	0
9077	1	0	0	1	1	1	0	0	1	1
9078	1	0	0	0	0	1	1	0	0	0
9079	0	1	0	0	0	0	1	0	0	1
9080	1	1	1	1	1	1	0	0	0	1
9081	1	0	0	1	0	0	1	1	1	1
9082	0	0	1	1	0	0	0	0	0	1
9083	1	0	1	0	1	1	1	0	0	1
9084	1	1	1	0	1	0	1	1	1	0
9085	0	0	1	0	0	0	0	0	0	1
9086	0	0	0	0	1	0	1	1	0	1
9087	0	0	0	1	1	0	0	1	1	0
9088	0	0	0	1	1	1	1	0	1	0
9089	1	0	1	0	1	0	0	0	0	0
9090	0	1	0	0	0	0	1	0	0	0
9091	1	1	1	0	0	0	1	0	1	0
9092	1	0	0	0	0	1	0	0	1	1
9093	1	1	1	0	0	0	0	0	0	0
9094	1	1	1	1	0	1	0	0	0	1
9095	0	0	1	1	1	0	0	1	0	0
9096	0	1	0	1	0	1	1	1	0	1
9097	0	1	1	1	0	1	1	0	0	1
9098	0	1	0	0	1	0	0	1	0	1
9099	0	1	0	1	1	1	1	0	0	0
9100	1	0	0	1	1	0	1	0	1	0
9101	0	1	0	0	1	0	1	0	1	0
9102	0	0	0	1	1	0	1	1	0	0
9103	1	0	0	0	0	0	1	1	1	1
9104	1	0	0	1	0	1	1	1	0	0
9105	1	0	0	0	1	1	0	0	0	0
9106	0	0	0	0	1	1	1	1	1	1
9107	0	0	1	0	1	1	1	1	0	0
9108	1	1	0	1	1	1	1	1	0	1
9109	0	1	0	0	1	1	0	0	1	1
9110	0	0	1	1	1	0	1	0	1	1
9111	0	1	0	0	1	1	1	0	1	0
9112	1	0	0	0	0	0	1	1	1	0
9113	0	1	1	1	0	1	1	1	0	0
9114	1	0	1	1	1	1	1	0	1	0
9115	1	1	1	0	0	0	0	0	1	0
9116	0	1	1	0	0	1	1	0	0	0
9117	1	1	0	1	0	1	1	0	0	1
9118	1	1	0	0	1	0	0	1	0	0
9119	0	0	0	1	0	0	0	0	1	1
9120	0	0	1	1	0	1	1	0	1	1
9121	1	0	0	0	0	1	1	0	0	0
9122	1	1	1	1	0	0	1	0	0	1
9123	1	0	1	0	0	0	1	0	1	1
9124	0	0	0	0	0	1	1	0	1	0
9125	0	1	0	0	1	1	0	1	0	1
9126	0	0	0	0	1	1	1	0	0	1
9127	0	1	1	0	1	0	1	1	1	1
9128	1	1	0	0	0	1	0	1	1	0
9129	0	1	0	0	1	1	1	1	1	0
9130	0	0	0	0	1	1	0	1	0	1
9131	0	0	1	0	0	0	0	1	1	0
9132	1	1	1	0	1	0	1	1	0	1
9133	0	0	1	1	0	1	0	1	1	1
9134	1	1	0	1	1	0	0	1	1	1
9135	1	0	1	1	1	1	1	1	1	1
9136	1	0	0	0	1	1	1	0	0	0
9137	1	0	0	0	0	0	1	0	1	0
9138	1	0	1	0	1	0	0	1	0	0
9139	0	0	0	1	0	0	0	0	0	0
9140	1	1	0	0	0	0	1	1	1	1
9141	1	1	0	1	1	0	0	0	1	1
9142	1	1	0	1	0	0	1	0	0	1
9143	1	1	1	1	0	0	1	0	1	0
9144	1	1	1	0	0	0	0	1	1	1
9145	1	0	0	0	1	1	0	1	0	0
9146	1	1	1	1	0	0	0	1	0	0
9147	1	0	0	1	1	0	1	0	0	0
9148	1	0	1	0	1	0	1	0	1	0
9149	0	1	0	0	0	1	0	0	0	1
9150	0	0	1	1	0	0	0	1	1	0
9151	1	0	1	1	1	1	1	0	0	1
9152	1	0	0	1	0	1	0	1	0	0
9153	0	1	0	1	0	0	0	1	0	1
9154	1	1	0	1	1	0	1	1	0	1
9155	1	1	1	0	0	0	0	0	0	1
9156	1	0	1	0	0	0	0	0	0	1
9157	1	0	0	0	1	0	0	1	1	1
9158	0	0	0	0	0	0	0	0	0	1
9159	0	1	0	0	0	0	1	0	1	1
9160	1	0	0	1	1	0	0	0	0	0
9161	0	0	0	1	0	0	0	1	0	1
9162	0	1	1	0	0	1	1	0	0	0
9163	1	0	1	1	1	0	1	1	1	0
9164	0	0	1	0	0	1	0	0	1	1
9165	0	1	1	0	0	0	1	0	0	1
9166	1	0	0	0	0	1	1	1	0	0
9167	0	0	0	1	0	1	1	0	0	0
9168	0	1	0	1	1	0	0	0	0	0
9169	1	0	0	1	1	0	0	1	0	0
9170	1	0	0	0	1	0	0	0	0	1
9171	0	1	0	1	1	0	1	0	1	0
9172	1	0	1	0	1	1	0	0	0	0
9173	0	0	1	1	0	0	0	1	0	0
9174	0	1	1	0	1	1	1	1	0	1
9175	0	0	0	0	1	1	0	1	0	1
9176	1	1	0	0	0	1	1	1	0	0
9177	0	0	1	1	0	0	1	0	0	1
9178	0	1	1	0	0	1	0	1	1	1
9179	1	0	1	0	0	1	0	0	1	0
9180	0	0	1	0	0	0	0	1	0	0
9181	0	1	0	0	0	0	0	0	0	0
9182	0	0	0	0	0	0	1	1	1	1
9183	0	0	1	1	1	0	0	0	1	1
9184	0	1	1	1	1	1	1	1	0	1
9185	0	1	0	0	1	0	1	0	1	1
9186	1	0	1	0	0	0	0	1	0	1
9187	0	0	1	1	1	1	0	1	1	0
9188	0	0	1	0	0	0	1	1	0	1
9189	0	1	1	1	1	0	1	0	0	0
9190	0	0	1	1	1	0	0	0	0	0
9191	0	0	0	1	0	0	1	1	0	0
9192	0	1	0	1	0	1	1	0	1	0
9193	0	1	1	0	0	1	1	0	0	0
9194	1	1	0	1	0	0	1	0	1	0
9195	0	0	1	0	1	1	0	1	0	0
9196	0	1	1	0	0	1	1	1	1	1
9197	0	0	1	1	1	1	1	0	1	1
9198	0	0	0	0	0	1	0	0	0	0
9199	1	0	1	0	1	1	0	1	0	1
9200	1	1	0	1	1	0	0	1	1	0
9201	0	0	1	0	1	1	1	0	0	0
9202	0	1	0	1	1	1	0	0	0	1
9203	0	0	0	0	0	0	0	1	1	0
9204	0	0	0	0	0	1	1	0	1	1
9205	0	0	0	0	0	0	0	0	1	0
9206	0	1	0	0	0	0	1	0	1	0
9207	1	1	1	1	1	1	1	1	0	0
9208	0	1	0	0	0	0	0	0	0	0
9209	1	1	1	1	0	1	1	0	0	0
9210	1	1	1	1	0	1	0	0	1	1
9211	1	0	1	1	1	0	1	0	0	1
9212	1	0	1	1	0	1	1	1	1	0
9213	1	0	1	0	0	0	1	0	1	0
9214	0	1	0	1	0	0	0	0	1	1
9215	1	0	0	1	0	1	0	0	0	0
9216	0	1	0	0	1	0	1	1	1	1
9217	1	0	0	0	0	0	0	1	1	1
9218	1	0	1	0	1	0	0	1	1	1
9219	1	1	1	1	1	0	0	1	1	1
9220	0	0	0	1	0	0	1	1	1	0
9221	0	1	0	1	1	0	1	0	0	1
9222	1	1	1	0	1	1	0	0	0	1
9223	1	1	0	1	1	1	0	1	1	0
9224	1	0	1	0	0	1	1	0	1	0
9225	0	0	1	0	1	1	0	0	1	0
9226	0	1	0	1	1	1	0	1	0	1
9227	1	0	0	1	0	1	0	0	1	0
9228	1	0	1	1	0	1	0	1	1	1
9229	0	0	1	0	1	0	1	0	1	1
9230	0	1	1	0	1	0	1	1	0	0
9231	0	1	1	0	0	0	1	0	1	1
9232	0	1	1	1	0	0	1	1	1	0
9233	0	0	1	1	1	1	1	0	1	1
9234	1	0	1	0	0	0	1	0	0	1
9235	1	1	0	0	1	0	1	0	0	1
9236	0	1	0	0	1	0	0	0	0	1
9237	1	0	0	0	0	0	0	1	1	0
9238	0	1	1	0	1	1	0	1	1	1
9239	0	0	0	1	0	0	1	1	0	0
9240	1	1	0	1	1	1	0	0	0	0
9241	0	0	1	0	1	1	1	0	0	1
9242	1	0	1	0	1	1	0	0	0	1
9243	0	1	1	0	0	1	0	0	0	0
9244	0	1	0	0	0	1	1	0	1	0
9245	0	1	1	1	0	0	1	0	0	1
9246	1	1	0	0	1	1	1	0	0	0
9247	1	1	0	1	1	0	0	1	0	1
9248	0	1	1	0	1	1	1	1	1	1
9249	0	0	1	1	0	0	1	0	0	1
9250	0	0	0	0	1	0	0	1	0	0
9251	1	0	1	0	1	1	0	1	1	0
9252	0	1	0	0	0	1	1	1	0	0
9253	1	0	1	1	1	0	0	1	1	1
9254	1	1	0	0	1	0	0	1	1	1
9255	1	1	1	1	1	1	0	0	1	1
9256	1	0	0	1	1	1	0	1	0	0
9257	0	1	1	1	1	0	0	1	0	0
9258	0	1	1	0	0	1	1	0	1	0
9259	1	1	0	0	0	1	1	0	1	0
9260	1	1	1	0	0	1	0	0	0	0
9261	1	0	0	0	0	0	1	0	1	0
9262	0	1	1	0	0	1	1	0	0	0
9263	0	0	0	1	0	0	0	1	1	1
9264	0	1	0	1	0	1	1	0	1	1
9265	0	0	1	0	0	1	0	1	0	1
9266	0	1	1	1	1	1	1	0	0	1
9267	1	1	1	1	1	1	1	1	1	0
9268	0	1	1	1	0	0	1	1	0	0
9269	1	1	1	1	1	1	1	1	0	1
9270	1	0	0	0	0	0	1	0	1	1
9271	1	0	1	0	0	1	1	1	0	1
9272	0	1	1	0	0	1	1	1	0	1
9273	1	1	0	0	0	1	1	1	1	0
9274	0	1	0	0	0	1	1	0	1	0
9275	0	0	0	0	0	1	0	1	1	0
9276	0	1	0	1	0	0	0	0	1	1
9277	0	1	1	0	1	0	0	0	1	0
9278	1	1	0	0	0	0	1	0	0	1
9279	0	0	1	0	1	0	1	1	1	1
9280	0	1	0	1	0	1	1	0	0	1
9281	0	0	1	0	0	1	0	1	0	0
9282	0	1	1	0	1	0	1	1	0	1
9283	0	1	1	1	1	0	0	1	1	1
9284	0	0	1	1	0	0	0	0	0	1
9285	1	1	0	1	0	1	1	0	0	0
9286	0	0	1	0	1	0	1	0	1	1
9287	0	1	0	1	0	1	1	0	0	1
9288	0	1	1	1	1	0	0	1	1	0
9289	0	1	1	0	0	1	0	0	1	1
9290	1	1	0	1	0	0	1	1	0	1
9291	1	1	1	0	1	0	0	1	1	1
9292	0	0	0	0	1	1	0	0	1	0
9293	1	1	0	1	0	1	1	0	1	1
9294	1	0	1	0	1	0	1	1	1	1
9295	1	0	1	1	1	1	1	0	0	1
9296	1	0	0	0	1	0	1	0	1	1
9297	1	1	0	0	0	0	0	1	0	0
9298	0	0	0	0	1	0	1	0	1	1
9299	0	1	0	0	1	1	1	0	0	0
9300	1	0	1	0	1	1	1	0	1	1
9301	1	1	0	1	0	0	1	1	1	1
9302	1	1	0	1	0	0	1	1	0	1
9303	1	1	1	1	0	1	1	0	0	0
9304	0	1	1	0	0	1	1	0	0	0
9305	1	0	0	0	0	0	0	1	1	0
9306	0	1	0	1	1	1	0	0	0	0
9307	0	1	1	1	0	1	1	0	0	0
9308	0	0	0	1	0	1	0	1	1	0
9309	0	0	0	0	1	0	1	0	0	1
9310	1	0	1	0	1	0	0	0	0	1
9311	1	1	1	1	0	0	1	0	1	0
9312	0	1	0	0	1	0	1	0	1	1
9313	0	0	1	1	0	1	1	1	1	0
9314	1	0	0	0	1	1	0	0	0	0
9315	0	0	0	1	1	0	1	0	1	1
9316	0	1	0	0	0	1	0	1	1	1
9317	1	1	1	0	0	1	0	0	1	1
9318	0	0	0	1	0	1	1	0	1	1
9319	1	1	0	0	1	1	1	0	0	0
9320	1	1	0	1	1	0	0	1	0	0
9321	1	0	0	0	0	1	1	0	0	0
9322	0	0	0	1	0	0	1	0	1	0
9323	1	1	1	1	0	1	0	0	0	0
9324	0	0	1	0	1	1	0	1	1	0
9325	1	0	1	0	0	0	0	1	0	0
9326	0	0	1	0	1	0	0	0	0	1
9327	0	0	0	1	0	1	0	1	1	1
9328	1	0	0	1	1	1	1	1	1	0
9329	0	1	0	0	0	1	1	1	0	1
9330	0	0	1	0	0	0	1	0	0	0
9331	0	0	0	0	0	1	1	1	0	0
9332	0	0	0	0	1	1	1	0	0	1
9333	1	0	1	1	0	1	0	0	1	0
9334	0	1	1	1	1	1	1	0	1	1
9335	0	1	0	1	1	1	1	1	0	0
9336	1	1	1	1	0	0	0	1	0	0
9337	1	1	1	1	1	1	1	1	0	0
9338	1	1	1	0	1	0	1	0	0	0
9339	1	1	0	1	1	0	0	1	1	0
9340	1	1	0	0	1	0	1	0	0	0
9341	0	0	1	0	1	1	1	1	0	1
9342	0	0	0	0	0	0	1	0	0	0
9343	0	0	1	1	0	0	0	0	1	1
9344	1	1	0	0	0	1	0	0	1	0
9345	0	0	1	0	1	0	1	1	1	0
9346	1	1	0	1	0	0	0	1	0	0
9347	1	0	0	0	0	0	1	1	1	0
9348	0	0	0	1	0	0	1	1	0	1
9349	1	0	1	0	0	1	1	0	0	0
9350	1	0	1	1	1	0	0	0	1	0
9351	1	0	0	0	1	0	1	1	0	0
9352	0	0	1	0	0	1	0	1	0	1
9353	1	0	1	1	1	0	0	0	0	0
9354	0	0	1	0	0	1	1	1	0	1
9355	1	1	1	0	0	1	0	1	0	0
9356	1	1	0	0	1	0	0	1	0	1
9357	1	0	0	0	1	0	1	1	0	0
9358	1	0	1	0	1	0	1	1	1	1
9359	1	1	1	1	0	0	0	0	0	0
9360	0	1	0	0	0	1	0	0	0	0
9361	0	0	0	1	1	0	0	1	1	1
9362	0	0	1	0	0	0	0	0	1	1
9363	1	1	0	0	1	1	1	1	1	1
9364	0	0	0	0	1	1	0	0	1	0
9365	0	1	1	0	1	0	0	1	0	1
