id	approved_rate	skipped_rate	expired_rate	rejected_rate	education	english_profile	english_tested	banned
8754	0.2	0.0	0.0	0.8	basic	1	1	0
8755	0.0	0.0	1.0	0.0	high	1	1	0
8756	0.8468468	0.036036037	0.09009009	0.027027028	high	1	1	0
8757	1.0	0.0	0.0	0.0	high	1	1	0
8758	0.6181818	0.23636363	0.018181818	0.12727273	high	1	1	0
8759	0.0	0.0	0.0	1.0	none	1	1	0
8760	0.969697	0.0	0.030303031	0.0	none	1	0	1
8761	0.990099	0.0	0.00990099	0.0	high	1	1	0
8762	0.36363637	0.0	0.0	0.6363636	high	1	1	1
8763	0.0	0.0	1.0	0.0	none	1	0	0
8764	0.77766067	0.0010537407	0.22128557	0.0	basic	1	1	0
8765	0.0	0.0	0.25	0.75	high	1	1	1
8766	0.8372093	0.12403101	0.03875969	0.0	high	1	1	0
8767	0.5	0.0	0.5	0.0	high	1	1	0
8768	0.9494382	0.0	0.050561797	0.0	none	1	1	1
8769	0.5777778	0.2	0.08888889	0.13333334	basic	1	0	0
8770	0.0	0.0	1.0	0.0	high	1	1	0
8771	0.7941176	0.0	0.0882353	0.11764706	none	1	1	0
8772	0.0	0.0	1.0	0.0	high	1	1	0
8773	0.48513302	0.43192488	0.032863848	0.050078247	high	1	1	0
8774	1.0	0.0	0.0	0.0	middle	0	0	0
8775	0.42105263	0.21052632	0.05263158	0.31578946	none	1	1	0
8776	0.556962	0.0	0.03797468	0.4050633	high	1	1	0
8777	0.96428573	0.0	0.035714287	0.0	none	1	1	0
8778	0.5	0.5	0.0	0.0	middle	1	1	1
8779	0.86764705	0.014705882	0.10294118	0.014705882	high	1	1	0
8780	0.9722222	0.0	0.027777778	0.0	high	1	1	0
8781	0.8666667	0.0	0.0	0.13333334	none	1	1	0
8782	0.3857143	0.071428575	0.071428575	0.47142857	high	1	1	0
8783	0.85507244	0.0	0.028985508	0.11594203	middle	1	1	0
8784	0.76086956	0.16666667	0.014492754	0.057971016	high	1	1	0
8785	0.0	0.0	1.0	0.0	none	1	1	0
8786	0.9411765	0.009803922	0.019607844	0.029411765	high	1	1	1
8787	0.0	0.0	1.0	0.0	none	1	1	0
8788	0.7763713	0.0	0.033755273	0.18987341	high	1	1	1
8789	0.5	0.0	0.0	0.5	none	1	1	0
8790	0.8	0.0	0.13333334	0.06666667	none	1	1	0
8791	0.88235295	0.05882353	0.05882353	0.0	basic	1	0	0
8792	0.71428573	0.14285715	0.14285715	0.0	high	1	1	0
8793	0.9661017	0.016949153	0.0	0.016949153	none	1	1	0
8794	0.0	0.0	1.0	0.0	high	1	1	0
8795	0.65384614	0.0	0.01923077	0.32692307	high	1	1	0
8796	0.6935484	0.0	0.06451613	0.24193548	high	1	1	0
8797	0.5555556	0.0	0.0	0.44444445	high	1	1	0
8798	0.71428573	0.0	0.071428575	0.21428572	none	1	1	0
8799	0.8333333	0.055555556	0.11111111	0.0	high	1	1	0
8800	0.98763144	0.0055658626	0.006802721	0.0	high	1	1	1
8801	0.42857143	0.2857143	0.14285715	0.14285715	none	1	1	0
8802	0.6627907	0.0	0.046511628	0.29069766	none	1	1	0
8803	1.0	0.0	0.0	0.0	basic	1	1	1
8804	0.0	0.8	0.2	0.0	basic	1	1	0
8805	0.7368421	0.0	0.05263158	0.21052632	none	1	1	0
8806	0.3043478	0.0	0.0	0.6956522	none	1	1	1
8807	0.0	0.0	1.0	0.0	middle	1	1	0
8808	0.71428573	0.0	0.14285715	0.14285715	none	1	1	0
8809	0.0	0.0	1.0	0.0	high	1	1	0
8810	0.98333335	0.016666668	0.0	0.0	middle	1	0	1
8811	0.5135135	0.05945946	0.027027028	0.4	basic	1	1	0
8812	0.9878049	0.0	0.0121951215	0.0	middle	1	1	0
8813	0.0	0.0	1.0	0.0	none	1	1	0
8814	0.9915612	0.0	0.008438818	0.0	none	1	1	0
8815	0.6730769	0.30769232	0.01923077	0.0	none	1	1	0
8816	0.822314	0.12809917	0.0	0.049586777	high	1	1	1
8817	1.0	0.0	0.0	0.0	high	1	1	1
8818	0.8525641	0.09615385	0.03846154	0.012820513	high	1	1	0
8819	0.6	0.0	0.1	0.3	high	1	1	0
8820	0.9906977	0.0	0.009302326	0.0	none	1	1	0
8821	0.84375	0.046875	0.0	0.109375	high	1	1	1
8822	0.9	0.0	0.1	0.0	basic	1	0	0
8823	0.9354839	0.0	0.0	0.06451613	high	1	1	0
8824	0.9345114	0.001039501	0.005197505	0.059251558	high	1	1	0
8825	0.5483871	0.032258064	0.0	0.41935483	none	1	1	0
8826	0.9259259	0.037037037	0.037037037	0.0	basic	1	0	0
8827	0.5714286	0.0	0.071428575	0.35714287	none	1	1	0
8828	0.95348835	0.046511628	0.0	0.0	middle	1	1	0
8829	0.25	0.0	0.25	0.5	none	1	1	0
8830	1.0	0.0	0.0	0.0	none	1	1	0
8831	0.875	0.0	0.125	0.0	high	1	1	0
8832	0.0	0.0	0.33333334	0.6666667	high	1	0	0
8833	0.725	0.05	0.0	0.225	none	1	1	0
8834	0.7254902	0.039215688	0.019607844	0.21568628	high	1	1	0
8835	0.3529412	0.0	0.05882353	0.5882353	none	1	1	0
8836	0.84375	0.0	0.0	0.15625	basic	1	1	0
8837	0.6666667	0.0	0.33333334	0.0	middle	0	0	0
8838	0.5714286	0.14285715	0.071428575	0.21428572	high	1	1	0
8839	0.85714287	0.028571429	0.0	0.114285715	high	1	1	0
8840	1.0	0.0	0.0	0.0	basic	1	1	0
8841	0.8113208	0.0	0.028301887	0.16037735	high	1	1	1
8842	0.0	0.0	1.0	0.0	none	1	1	0
8843	0.70394737	0.29605263	0.0	0.0	high	1	1	0
8844	0.71525425	0.096610166	0.03898305	0.14915255	high	1	0	0
8845	0.0	0.33333334	0.6666667	0.0	high	1	0	0
8846	0.33333334	0.0	0.6666667	0.0	middle	1	1	0
8847	0.4	0.46666667	0.13333334	0.0	high	1	0	0
8848	1.0	0.0	0.0	0.0	high	1	0	0
8849	0.25714287	0.64761907	0.057142857	0.03809524	middle	1	1	0
8850	0.8052805	0.04950495	0.12541254	0.01980198	high	1	1	0
8851	0.8604651	0.0	0.0	0.13953489	high	1	1	1
8852	0.92105263	0.0	0.078947365	0.0	high	1	1	0
8853	0.6363636	0.09090909	0.0	0.27272728	high	1	1	0
8854	0.30769232	0.0	0.028846154	0.66346157	none	1	1	0
8855	0.91534394	0.026455026	0.031746034	0.026455026	high	1	1	0
8856	0.0	0.0	1.0	0.0	high	1	1	0
8857	0.0	0.0	0.5	0.5	none	1	1	0
8858	0.75	0.0	0.0	0.25	high	1	1	1
8859	0.9256757	0.0472973	0.027027028	0.0	none	1	1	1
8860	0.5217391	0.0	0.08695652	0.39130434	high	1	1	0
8861	0.71428573	0.0	0.2857143	0.0	none	1	1	0
8862	1.0	0.0	0.0	0.0	high	1	0	1
8863	0.9	0.0	0.05	0.05	high	1	1	0
8864	0.41666666	0.0	0.083333336	0.5	none	1	1	0
8865	0.90909094	0.0	0.09090909	0.0	high	1	1	0
8866	0.7079038	0.1580756	0.06872852	0.0652921	high	1	1	0
8867	0.80487806	0.0	0.048780486	0.14634146	high	1	1	0
8868	0.8333333	0.0	0.16666667	0.0	high	1	1	0
8869	0.8	0.0	0.08	0.12	none	1	1	0
8870	0.0	0.0	1.0	0.0	high	1	1	0
8871	0.0	0.0	0.0	1.0	none	1	1	0
8872	0.8305085	0.0	0.0	0.16949153	basic	1	0	1
8873	0.083333336	0.0	0.041666668	0.875	high	1	1	1
8874	1.0	0.0	0.0	0.0	none	1	1	0
8875	0.7615894	0.22737306	0.011037528	0.0	none	1	1	0
8876	0.6363636	0.0	0.022727273	0.3409091	high	1	1	0
8877	1.0	0.0	0.0	0.0	none	1	1	0
8878	0.375	0.25	0.125	0.25	basic	1	0	0
8879	0.47619048	0.23809524	0.0	0.2857143	none	1	1	0
8880	0.8382353	0.014705882	0.04411765	0.10294118	high	1	1	0
8881	0.75	0.0	0.0	0.25	middle	1	1	1
8882	0.8	0.0	0.2	0.0	high	1	1	0
8883	0.7217391	0.026086956	0.026086956	0.22608696	high	1	1	0
8884	0.6666667	0.0	0.030303031	0.3030303	high	1	1	1
8885	0.625	0.041666668	0.041666668	0.29166666	none	1	1	0
8886	0.0	0.0	1.0	0.0	none	1	1	0
8887	0.95714283	0.0	0.042857144	0.0	none	1	1	0
8888	0.98344374	0.0	0.01655629	0.0	none	1	1	0
8889	0.7222222	0.25925925	0.018518519	0.0	high	1	1	0
8890	1.0	0.0	0.0	0.0	none	1	1	1
8891	0.71428573	0.0	0.028571429	0.25714287	middle	1	1	1
8892	0.9285714	0.0	0.071428575	0.0	none	1	0	0
8893	0.53125	0.0	0.25	0.21875	none	1	1	0
8894	0.884058	0.0	0.04347826	0.072463766	high	1	1	0
8895	0.7567568	0.0	0.24324325	0.0	high	1	1	0
8896	0.74157304	0.0	0.056179777	0.20224719	high	1	1	1
8897	0.0	0.0	1.0	0.0	none	1	1	0
8898	0.34210527	0.0	0.0	0.65789473	none	1	1	0
8899	0.8318584	0.13569322	0.026548672	0.005899705	high	1	1	0
8900	0.0	0.0	1.0	0.0	high	1	1	0
8901	0.58947366	0.07368421	0.010526316	0.3263158	high	1	1	0
8902	0.8215706	0.16699801	0.010934394	0.00049701787	high	1	1	1
8903	0.82608694	0.0	0.0	0.17391305	high	1	1	0
8904	0.8333333	0.0	0.0	0.16666667	high	1	1	0
8905	1.0	0.0	0.0	0.0	high	1	0	0
8906	0.72443676	0.24090122	0.034662046	0.0	none	1	1	0
8907	0.0	0.055555556	0.055555556	0.8888889	none	1	1	0
8908	0.96153843	0.01923077	0.01923077	0.0	high	1	1	0
8909	0.0	0.33333334	0.6666667	0.0	none	1	1	0
8910	0.8	0.0	0.2	0.0	high	1	1	0
8911	0.93877554	0.020408163	0.040816326	0.0	high	1	0	1
8912	0.98734176	0.0	0.012658228	0.0	high	1	1	1
8913	1.0	0.0	0.0	0.0	high	1	1	0
8914	0.0	0.0	1.0	0.0	middle	1	1	0
8915	0.46376812	0.0	0.04347826	0.49275362	none	1	0	0
8916	0.4642857	0.30357143	0.0625	0.16964285	none	1	1	0
8917	0.725	0.0	0.0125	0.2625	high	1	1	1
8918	0.0	0.0	1.0	0.0	none	1	1	0
8919	0.44444445	0.16666667	0.0	0.3888889	none	1	1	0
8920	0.9230769	0.0	0.0	0.07692308	high	1	1	1
8921	0.0	0.0	1.0	0.0	high	1	0	0
8922	1.0	0.0	0.0	0.0	high	1	0	0
8923	0.99382716	0.0	0.0061728396	0.0	none	1	1	1
8924	0.64285713	0.0	0.14285715	0.21428572	high	1	1	1
8925	0.6525096	0.16988418	0.057915058	0.11969112	basic	1	1	1
8926	0.62666667	0.06666667	0.026666667	0.28	high	1	1	0
8927	0.6	0.1	0.0	0.3	basic	1	1	1
8928	0.8518519	0.0	0.11111111	0.037037037	high	1	1	1
8929	0.10714286	0.0	0.0	0.89285713	none	1	1	0
8930	0.4680851	0.0	0.0	0.5319149	high	1	1	1
8931	0.9	0.057142857	0.042857144	0.0	high	1	1	0
8932	1.0	0.0	0.0	0.0	high	1	1	0
8933	1.0	0.0	0.0	0.0	high	1	1	1
8934	0.9047619	0.0	0.0952381	0.0	high	1	1	0
8935	0.9163347	0.03984064	0.027888447	0.015936255	high	1	1	0
8936	0.94382024	0.0	0.016853932	0.039325844	high	1	1	0
8937	0.6923077	0.0	0.102564104	0.20512821	middle	1	1	0
8938	1.0	0.0	0.0	0.0	none	1	1	0
8939	0.0	0.0	1.0	0.0	none	1	1	0
8940	0.9864865	0.0	0.013513514	0.0	none	1	1	0
8941	1.0	0.0	0.0	0.0	none	1	1	1
8942	0.9815951	0.0	0.018404908	0.0	high	1	0	0
8943	0.6131387	0.270073	0.0729927	0.04379562	high	1	1	1
8944	0.74285716	0.028571429	0.057142857	0.17142858	high	1	1	1
8945	0.39285713	0.0	0.10714286	0.5	basic	1	1	0
8946	1.0	0.0	0.0	0.0	basic	1	0	1
8947	0.86567163	0.0	0.014925373	0.11940298	high	1	1	0
8948	0.75	0.0	0.25	0.0	none	1	1	0
8949	0.8	0.0	0.2	0.0	high	1	0	1
8950	0.0	0.0	1.0	0.0	none	1	1	0
8951	0.8888889	0.0	0.11111111	0.0	middle	0	0	0
8952	0.0	0.0	1.0	0.0	basic	1	1	0
8953	0.8235294	0.0	0.1764706	0.0	high	1	1	1
8954	0.0	0.0	0.09090909	0.90909094	none	1	1	0
8955	0.51111114	0.0	0.022222223	0.46666667	high	1	1	0
8956	0.75	0.0	0.25	0.0	high	1	1	0
8957	1.0	0.0	0.0	0.0	high	1	0	1
8958	0.0	0.0	1.0	0.0	none	1	1	0
8959	0.9939759	0.0	0.006024096	0.0	high	1	1	0
8960	0.060606062	0.0	0.030303031	0.90909094	none	1	1	0
8961	0.8125	0.0	0.020833334	0.16666667	none	1	1	0
8962	0.6363636	0.0	0.0	0.36363637	none	1	1	0
8963	0.38557994	0.0	0.028213166	0.5862069	high	1	1	1
8964	0.8418079	0.0	0.033898305	0.12429378	high	1	1	1
8965	0.8965517	0.0	0.10344828	0.0	high	1	0	0
8966	0.4375	0.2875	0.0125	0.2625	high	1	1	0
8967	0.8125	0.0	0.1875	0.0	none	1	1	0
8968	0.96666664	0.0	0.033333335	0.0	high	1	1	1
8969	0.9032258	0.09677419	0.0	0.0	none	1	1	0
8970	0.33333334	0.33333334	0.33333334	0.0	high	1	1	0
8971	0.7625	0.2375	0.0	0.0	high	1	1	0
8972	0.9047619	0.0	0.0952381	0.0	none	1	1	0
8973	1.0	0.0	0.0	0.0	none	1	1	0
8974	0.0	0.0	0.0	1.0	none	1	1	0
8975	0.0	0.0	1.0	0.0	basic	1	1	0
8976	0.72727275	0.0	0.0	0.27272728	none	1	1	0
8977	0.0	0.25	0.75	0.0	high	1	1	0
8978	0.45588234	0.5392157	0.004901961	0.0	high	1	1	0
8979	0.68421054	0.0	0.28947368	0.02631579	high	1	1	1
8980	0.6875	0.125	0.0	0.1875	high	1	1	0
8981	0.5064378	0.45064378	0.025751073	0.017167382	high	1	1	0
8982	0.78723407	0.1762918	0.009118541	0.027355623	high	1	1	1
8983	0.94949496	0.0	0.030303031	0.02020202	high	1	1	1
8984	0.7241379	0.27586207	0.0	0.0	high	0	0	0
8985	1.0	0.0	0.0	0.0	high	1	0	1
8986	0.9217391	0.008695652	0.008695652	0.060869563	high	1	1	0
8987	0.5625	0.0	0.03125	0.40625	high	1	1	0
8988	0.9166667	0.0	0.083333336	0.0	none	1	1	0
8989	0.6	0.4	0.0	0.0	high	1	1	1
8990	0.6996149	0.28754812	0.01283697	0.0	high	1	1	1
8991	0.94949496	0.0	0.05050505	0.0	high	1	1	1
8992	0.54545456	0.41769043	0.03685504	0.0	middle	1	1	1
8993	0.0	0.0	1.0	0.0	high	1	1	0
8994	0.25	0.0	0.75	0.0	high	1	0	0
8995	0.0	0.0	1.0	0.0	high	1	1	0
8996	0.625	0.0	0.0	0.375	high	1	1	0
8997	0.94630873	0.0067114094	0.0067114094	0.040268455	high	1	1	1
8998	0.75	0.0	0.25	0.0	high	1	1	1
8999	0.89873415	0.0	0.101265825	0.0	high	1	0	0
9000	0.47486034	0.51675975	0.008379889	0.0	high	1	1	0
9001	0.65384614	0.0	0.023076924	0.32307693	none	1	1	0
9002	0.0	0.0	0.11111111	0.8888889	none	1	1	1
9003	0.7903226	0.0	0.19354838	0.016129032	high	1	1	0
9004	0.0	0.0	1.0	0.0	high	1	1	0
9005	0.078431375	0.0	0.019607844	0.9019608	high	1	1	0
9006	0.43243244	0.0	0.10810811	0.45945945	none	1	1	0
9007	0.0	0.0	0.33333334	0.6666667	none	1	1	0
9008	0.9259259	0.0	0.074074075	0.0	high	1	1	0
9009	0.96363634	0.0	0.0	0.036363635	none	1	1	0
9010	0.0	0.0	0.5	0.5	none	1	1	0
9011	1.0	0.0	0.0	0.0	basic	1	0	1
9012	0.5	0.0	0.5	0.0	none	1	1	0
9013	0.7297297	0.027027028	0.24324325	0.0	high	1	1	0
9014	0.6666667	0.0	0.07575758	0.25757575	none	1	1	0
9015	0.9230769	0.07692308	0.0	0.0	none	1	1	1
9016	0.825	0.121875	0.040625	0.0125	high	1	1	1
9017	0.7	0.1037037	0.06666667	0.12962963	basic	1	1	0
9018	0.84615386	0.0	0.15384616	0.0	high	1	0	0
9019	1.0	0.0	0.0	0.0	none	1	1	0
9020	0.33333334	0.0	0.33333334	0.33333334	none	1	1	0
9021	0.61042947	0.16871166	0.009202454	0.21165644	middle	1	1	1
9022	0.6034483	0.0	0.03448276	0.36206895	high	1	1	0
9023	0.8	0.0	0.2	0.0	high	1	1	1
9024	0.7327935	0.1902834	0.06882591	0.008097166	high	1	1	0
9025	0.0	0.0	1.0	0.0	middle	0	0	0
9026	0.6666667	0.0	0.33333334	0.0	high	1	1	0
9027	0.44444445	0.11111111	0.0	0.44444445	high	1	1	0
9028	0.8	0.0	0.2	0.0	none	1	1	1
9029	0.76	0.0	0.04	0.2	none	1	1	0
9030	0.5	0.0	0.0	0.5	none	1	1	0
9031	0.90697676	0.0	0.093023255	0.0	none	1	1	0
9032	0.75	0.0	0.25	0.0	none	1	1	0
9033	0.63461536	0.0	0.0	0.3653846	none	1	1	0
9034	0.0	0.0	1.0	0.0	none	1	1	0
9035	0.7837838	0.0	0.13513513	0.08108108	basic	1	1	0
9036	0.5875	0.0	0.025	0.3875	none	1	1	0
9037	0.9166667	0.0	0.083333336	0.0	basic	1	1	0
9038	0.36363637	0.27272728	0.18181819	0.18181819	basic	1	1	0
9039	0.9433333	0.0033333334	0.026666667	0.026666667	high	1	0	0
9040	0.33333334	0.0	0.6666667	0.0	high	1	1	0
9041	0.5	0.0	0.0	0.5	high	0	0	0
9042	0.9655172	0.0	0.03448276	0.0	high	1	1	0
9043	0.8235294	0.0	0.1764706	0.0	high	1	1	0
9044	0.0	0.0	1.0	0.0	high	1	1	0
9045	0.8076923	0.0	0.07692308	0.115384616	none	1	0	0
9046	0.0	0.0	1.0	0.0	none	1	1	0
9047	0.71428573	0.0	0.14285715	0.14285715	none	1	1	0
9048	1.0	0.0	0.0	0.0	none	1	1	0
9049	0.5	0.0	0.0	0.5	none	1	1	0
9050	0.71428573	0.0	0.0	0.2857143	high	1	1	0
9051	0.53846157	0.07692308	0.30769232	0.07692308	high	1	1	0
9052	0.6666667	0.0	0.037037037	0.2962963	high	1	1	1
9053	0.45454547	0.0	0.045454547	0.5	high	1	1	0
9054	0.4	0.35	0.25	0.0	high	1	1	0
9055	0.6976744	0.25581396	0.046511628	0.0	none	1	1	1
9056	0.6214511	0.21135646	0.03154574	0.13564669	basic	1	1	1
9057	1.0	0.0	0.0	0.0	none	0	0	0
9058	0.5217391	0.0	0.0	0.47826087	basic	1	1	0
9059	0.75	0.0	0.25	0.0	high	1	1	0
9060	1.0	0.0	0.0	0.0	middle	1	1	0
9061	0.4	0.1	0.0	0.5	high	1	0	0
9062	0.78911567	0.17006803	0.020408163	0.020408163	high	1	1	1
9063	0.8873239	0.014084507	0.07042254	0.028169014	high	1	1	0
9064	0.0	0.0	1.0	0.0	none	1	0	0
9065	0.90361446	0.09638554	0.0	0.0	high	1	0	0
9066	0.6210526	0.1368421	0.042105265	0.2	high	1	1	0
9067	0.56989247	0.11290322	0.005376344	0.31182796	high	1	1	0
9068	0.7307692	0.1923077	0.07692308	0.0	high	1	0	0
9069	0.16666667	0.0	0.0	0.8333333	none	1	1	0
9070	0.0	0.0	1.0	0.0	high	1	1	0
9071	0.5	0.0	0.16666667	0.33333334	none	1	1	0
9072	0.9113924	0.0	0.0	0.088607594	none	1	1	0
9073	0.0	0.0	1.0	0.0	none	1	1	0
9074	0.8333333	0.0	0.055555556	0.11111111	high	1	1	1
9075	0.75	0.0	0.25	0.0	high	1	0	0
9076	0.8	0.2	0.0	0.0	high	1	1	1
9077	0.425	0.35625	0.21875	0.0	high	1	1	0
9078	0.5625	0.0	0.0625	0.375	high	1	1	0
9079	0.65384614	0.0	0.057692308	0.28846154	high	1	1	0
9080	0.5714286	0.0	0.14285715	0.2857143	none	1	1	0
9081	0.9361702	0.04964539	0.014184397	0.0	high	1	1	0
9082	0.2647059	0.0	0.05882353	0.6764706	none	1	1	0
9083	0.625	0.0	0.375	0.0	high	1	1	0
9084	0.0	0.0	1.0	0.0	none	1	1	0
9085	0.0	0.0	1.0	0.0	high	1	1	0
9086	0.79008746	0.1341108	0.046647232	0.029154519	high	1	1	1
9087	0.0	0.0	1.0	0.0	high	1	1	0
9088	0.0	0.0	1.0	0.0	high	1	1	0
9089	0.9166667	0.0	0.083333336	0.0	none	1	1	0
9090	0.6666667	0.22222222	0.11111111	0.0	high	0	0	0
9091	0.0	0.0	1.0	0.0	none	1	1	0
9092	0.7407407	0.0	0.037037037	0.22222222	high	1	1	0
9093	0.0	0.0	1.0	0.0	high	1	0	0
9094	0.0	0.0	1.0	0.0	none	1	1	0
9095	1.0	0.0	0.0	0.0	high	1	1	1
9096	0.96153843	0.0	0.03846154	0.0	high	1	1	0
9097	0.8888889	0.0	0.11111111	0.0	high	1	1	0
9098	0.47530866	0.4228395	0.030864198	0.07098766	high	1	1	0
9099	0.83076924	0.0	0.015384615	0.15384616	high	1	1	1
9100	0.75	0.0	0.0625	0.1875	high	1	0	0
9101	0.84615386	0.0	0.025641026	0.12820514	none	1	1	0
9102	0.75	0.0	0.25	0.0	none	1	1	0
9103	0.33333334	0.0	0.33333334	0.33333334	none	0	1	0
9104	0.5769231	0.20512821	0.051282052	0.16666667	middle	1	1	0
9105	1.0	0.0	0.0	0.0	basic	1	1	0
9106	0.0	0.0	1.0	0.0	high	1	1	0
9107	0.14285715	0.2857143	0.42857143	0.14285715	basic	1	0	0
9108	0.5	0.0	0.5	0.0	none	1	1	0
9109	0.81528664	0.07643312	0.0	0.10828026	none	1	1	1
9110	0.76644737	0.22697368	0.0065789474	0.0	high	1	1	0
9111	1.0	0.0	0.0	0.0	high	1	1	1
9112	0.071428575	0.0	0.071428575	0.85714287	none	1	1	0
9113	0.8581081	0.0	0.0	0.1418919	high	1	1	0
9114	0.97744364	0.0	0.02255639	0.0	high	1	1	1
9115	0.7692308	0.0	0.07692308	0.15384616	none	1	1	0
9116	0.0	0.0	0.0	1.0	high	1	1	0
9117	0.0	0.0	0.5	0.5	none	1	1	0
9118	0.75	0.0	0.25	0.0	none	1	1	0
9119	0.53846157	0.23076923	0.23076923	0.0	none	1	1	0
9120	0.5	0.0	0.5	0.0	none	1	1	0
9121	0.9811321	0.006289308	0.012578616	0.0	high	1	1	0
9122	0.7368421	0.0	0.0	0.2631579	high	1	1	1
9123	0.16666667	0.25	0.083333336	0.5	none	1	1	0
9124	0.05882353	0.0	0.05882353	0.88235295	high	1	1	0
9125	0.68421054	0.0	0.13157895	0.18421052	none	1	1	0
9126	0.94736844	0.0	0.05263158	0.0	basic	1	1	0
9127	0.5641026	0.07692308	0.0	0.35897437	high	1	0	0
9128	0.95652175	0.0	0.04347826	0.0	high	1	1	0
9129	0.8	0.0	0.2	0.0	middle	0	0	0
9130	0.7368421	0.0	0.078947365	0.18421052	none	1	1	0
9131	0.95	0.05	0.0	0.0	none	1	1	1
9132	0.5	0.0	0.25	0.25	high	1	1	1
9133	1.0	0.0	0.0	0.0	high	1	0	0
9134	0.5813953	0.0	0.1627907	0.25581396	none	1	1	0
9135	1.0	0.0	0.0	0.0	high	1	1	1
9136	0.9705882	0.0	0.014705882	0.014705882	none	1	1	1
9137	0.0	0.0	0.0	1.0	none	1	1	0
9138	0.9807692	0.0	0.01923077	0.0	high	1	1	0
9139	0.96153843	0.0	0.03846154	0.0	none	1	1	1
9140	0.95652175	0.0	0.04347826	0.0	high	1	1	0
9141	1.0	0.0	0.0	0.0	none	1	1	1
9142	0.9166667	0.0	0.083333336	0.0	high	1	1	0
9143	0.0	0.0	1.0	0.0	high	1	1	0
9144	0.42572063	0.54767185	0.019955654	0.006651885	none	1	1	0
9145	0.0	0.0	0.0	1.0	none	1	1	0
9146	0.87096775	0.0	0.0	0.12903225	high	1	1	0
9147	0.5217391	0.0	0.04347826	0.4347826	none	1	1	0
9148	0.7719298	0.0	0.0	0.22807017	high	1	1	0
9149	0.88235295	0.0	0.11764706	0.0	high	1	0	0
9150	0.0	0.0	1.0	0.0	high	1	1	0
9151	0.0	0.0	1.0	0.0	none	1	1	0
9152	0.95454544	0.0	0.045454547	0.0	high	1	1	1
9153	0.875	0.0	0.125	0.0	none	1	1	0
9154	0.25	0.0	0.0	0.75	high	1	1	0
9155	0.8684211	0.0	0.05263158	0.078947365	none	1	1	1
9156	0.7	0.0	0.1	0.2	none	1	1	0
9157	0.0	0.0	0.0	1.0	high	0	0	0
9158	0.0	0.0	1.0	0.0	high	1	1	0
9159	1.0	0.0	0.0	0.0	basic	1	0	1
9160	0.982906	0.0	0.017094018	0.0	none	1	0	0
9161	0.6363636	0.09090909	0.27272728	0.0	high	1	1	0
9162	0.98039216	0.0	0.019607844	0.0	high	1	1	0
9163	1.0	0.0	0.0	0.0	high	1	1	1
9164	0.48214287	0.375	0.08418367	0.05867347	high	1	1	1
9165	0.57894737	0.15789473	0.05263158	0.21052632	high	1	1	0
9166	0.9	0.0	0.1	0.0	high	1	1	0
9167	0.0	0.0	1.0	0.0	high	1	1	0
9168	0.9	0.0	0.1	0.0	high	1	1	0
9169	0.75757575	0.18181819	0.060606062	0.0	none	1	1	0
9170	0.72727275	0.0	0.007575758	0.2651515	high	1	1	0
9171	0.9268293	0.0	0.07317073	0.0	none	1	1	0
9172	0.7692308	0.0	0.15384616	0.07692308	high	1	0	0
9173	0.6385542	0.04819277	0.13253012	0.18072289	high	1	1	1
9174	0.0	0.6666667	0.33333334	0.0	high	1	1	0
9175	0.53846157	0.0	0.46153846	0.0	none	1	1	0
9176	1.0	0.0	0.0	0.0	none	1	1	1
9177	0.7386364	0.07954545	0.0056818184	0.17613636	none	1	1	0
9178	0.82222223	0.0	0.022222223	0.15555556	high	1	1	0
9179	0.86503065	0.0	0.055214725	0.0797546	none	1	1	1
9180	0.5625	0.0	0.0	0.4375	high	1	1	0
9181	0.78571427	0.1	0.014285714	0.1	high	1	1	0
9182	0.0	0.0	0.5	0.5	basic	1	1	0
9183	0.30357143	0.0	0.08928572	0.60714287	none	1	0	0
9184	0.8	0.0	0.0	0.2	high	1	0	1
9185	0.71428573	0.21428572	0.071428575	0.0	high	1	0	1
9186	0.72727275	0.0	0.18181819	0.09090909	high	1	1	1
9187	0.90909094	0.0	0.0	0.09090909	none	1	1	0
9188	1.0	0.0	0.0	0.0	none	1	1	1
9189	0.0	0.0	1.0	0.0	high	1	1	0
9190	0.0	0.0	1.0	0.0	high	1	1	0
9191	1.0	0.0	0.0	0.0	none	1	1	0
9192	0.8181818	0.016528925	0.016528925	0.14876033	high	1	1	0
9193	0.6	0.0	0.4	0.0	none	1	1	0
9194	0.4	0.0	0.6	0.0	high	1	1	1
9195	0.7047619	0.00952381	0.028571429	0.25714287	none	1	1	0
9196	0.76890755	0.15966387	0.025210084	0.04621849	none	1	1	0
9197	1.0	0.0	0.0	0.0	basic	1	0	1
9198	0.7714286	0.028571429	0.08571429	0.114285715	high	1	1	0
9199	0.92893404	0.005076142	0.040609136	0.02538071	high	1	1	1
9200	0.73913044	0.0	0.04347826	0.2173913	none	1	1	0
9201	1.0	0.0	0.0	0.0	high	1	1	0
9202	0.0	0.0	1.0	0.0	none	1	1	0
9203	0.0	0.0	0.0	1.0	middle	1	1	1
9204	0.8023256	0.093023255	0.058139537	0.046511628	high	1	1	0
9205	0.60958904	0.0	0.020547945	0.369863	high	1	1	0
9206	0.8764045	0.02247191	0.02247191	0.07865169	none	1	1	0
9207	0.7027027	0.0	0.027027028	0.27027026	none	1	1	0
